,Nome,GP,STD,Mean,Titolare,Squadra
49,BITTANTE,12,0.31282074448766684,6.1475,0.3157894736842105,Empoli
50,BIZZARRI,35,1.58153403882635,5.121714285714286,0.9210526315789473,Chievo
51,BLANCHARD,28,1.5860664797879305,5.969285714285713,0.7368421052631579,Frosinone
52,BLASZCZYKOWSKI,11,1.9974087759349157,6.482727272727272,0.2894736842105263,Fiorentina
53,BOATENG,6,1.8271398413914572,6.44,0.15789473684210525,Milan
54,BONAVENTURA,33,1.9968445277942442,6.914545454545454,0.868421052631579,Milan
55,BONAZZOLI,3,0.2858321185591291,5.849999999999999,0.07894736842105263,Sampdoria
56,BONUCCI,36,1.4072777672818235,6.400833333333332,0.9473684210526315,Juventus
57,BORJA VALERO,37,1.4100288051069139,6.864864864864865,0.9736842105263158,Fiorentina
58,BORRIELLO,25,2.4676569183471733,7.1216,0.6578947368421053,Atalanta
59,BOVO,20,1.623668361263599,6.0760000000000005,0.5263157894736842,Torino
60,BRAAFHEID,5,0.6504767482393202,5.422,0.13157894736842105,Lazio
61,BRIENZA,26,1.440846118938986,6.54153846153846,0.6842105263157895,Bologna
62,BRIGHI,20,0.4913450925775082,5.871,0.5263157894736842,Bologna
63,BRIVIO,13,0.3147485769096768,5.87,0.34210526315789475,Atalanta
64,BRKIC,4,3.229049137646148,2.1424999999999996,0.10526315789473684,Carpi
65,BROZOVIC,30,1.4654982284094595,6.456666666666667,0.7894736842105263,Inter
66,BRUGMAN,13,0.5266317742417614,5.720769230769231,0.34210526315789475,Palermo
67,BRUNO FERNANDES,31,1.4668309047827588,6.230645161290322,0.8157894736842105,Udinese
68,BRUNO PERES,31,1.3803929625953604,6.522258064516128,0.8157894736842105,Torino
69,BUBNJIC,9,0.7407503703077787,5.131111111111112,0.23684210526315788,Carpi
70,BUCHEL,26,1.1582687345942055,6.172307692307693,0.6842105263157895,Empoli
71,BUFFON,35,1.1204063638555732,5.816857142857142,0.9210526315789473,Juventus
72,BURDISSO,28,0.6397075844874701,5.860357142857144,0.7368421052631579,Genoa
73,CACCIATORE,28,1.2916092153121876,6.026071428571428,0.7368421052631579,Chievo
74,CACERES,6,0.40515017791760466,5.866666666666667,0.15789473684210525,Juventus
75,CALABRIA,6,0.8140925418321106,5.696666666666666,0.15789473684210525,Milan
76,CALLEJON,36,2.180744666756588,6.8838888888888885,0.9473684210526315,Napoli
77,CAMPORESE,2,0.7141778489984129,5.015,0.05263157894736842,Empoli
78,CANDREVA,30,2.280794603419717,7.210333333333333,0.7894736842105263,Lazio
79,CANNAVARO,31,0.5767256480496421,5.814838709677419,0.8157894736842105,Sassuolo
80,CAPEL,18,0.5436718541246367,5.684444444444445,0.47368421052631576,Genoa
81,CARBONERO,14,0.7608583932017142,5.951428571428571,0.3684210526315789,Sampdoria
82,CARLINI,11,0.2633421555867783,5.749090909090909,0.2894736842105263,Frosinone
83,CARMONA,6,0.7550540819482183,5.3566666666666665,0.15789473684210525,Atalanta
84,CARRIZO,2,1.4000714267493637,4.029999999999999,0.05263157894736842,Inter
85,CASSANI,24,0.9563713691093927,5.708749999999998,0.631578947368421,Sampdoria
86,CASSANO,22,1.566850039926938,6.590000000000001,0.5789473684210527,Sampdoria
87,CASTAN,5,0.5702192560761167,5.3199999999999985,0.13157894736842105,Roma
88,CASTILLO,5,0.6530926427391446,5.4159999999999995,0.13157894736842105,Frosinone
89,CASTRO,33,1.4780796048189755,6.295454545454546,0.868421052631579,Chievo
90,CATALDI,18,1.6409701418782574,5.827777777777778,0.47368421052631576,Lazio
91,CERCI,21,1.6860542837106545,6.549047619047619,0.5526315789473685,Genoa
92,CESAR,31,0.694062220259393,5.909032258064515,0.8157894736842105,Chievo
93,CHERUBIN,13,1.5600932746605334,5.910769230769231,0.34210526315789475,Atalanta
94,CHIBSAH,19,0.8990023710524324,5.889473684210526,0.5,Frosinone
95,CHIELLINI,24,1.0155943501506748,6.193333333333334,0.631578947368421,Juventus
96,CHIRICHES,8,1.6397103402735496,6.397499999999999,0.21052631578947367,Napoli
97,CHOCHEV,23,0.7157717855656633,5.5426086956521745,0.6052631578947368,Palermo
98,CHRISTODOULOPOULOS,8,1.1303341794101673,5.90375,0.21052631578947367,Sampdoria
99,CIGARINI,24,1.0231443967113043,6.233750000000001,0.631578947368421,Atalanta
100,CIOFANI D,35,2.234992527199734,6.767142857142856,0.9210526315789473,Frosinone
101,CIOFANI M,16,0.5815381902047937,5.745,0.42105263157894735,Frosinone
102,CIONEK,5,0.9407869046707656,6.026,0.13157894736842105,Palermo
103,CISSOKHO,12,0.8368279755159123,5.559166666666666,0.3157894736842105,Genoa
104,CODA,2,0.3535533905932738,5.76,0.05263157894736842,Sampdoria
105,COFIE,27,0.6835986560161763,5.429259259259259,0.7105263157894737,Carpi
106,COLOMBI,2,0.3535533905932738,5.26,0.05263157894736842,Carpi
107,CONSIGLI,37,1.3814443849060984,5.23945945945946,0.9736842105263158,Sassuolo
108,CONSTANT,6,0.7681514607593131,5.528333333333333,0.15789473684210525,Bologna
109,CONTI,13,1.2687173009554138,6.295384615384616,0.34210526315789475,Atalanta
110,CORREA,25,1.4955425994155656,6.0432,0.6578947368421053,Sampdoria
111,COSIC,9,0.8618890751006059,5.634444444444444,0.23684210526315788,Empoli
112,COSTA,23,1.131433034457829,6.039565217391305,0.6052631578947368,Empoli
113,COSTA F,3,0.015275252316519626,6.026666666666666,0.07894736842105263,Chievo
114,CRIMI,19,0.49793256782948353,5.974210526315791,0.5,Carpi
115,CRISETIG,5,0.4455558326405344,5.322,0.13157894736842105,Bologna
116,CRISTANTE,2,0.3535533905932738,5.27,0.05263157894736842,Palermo
117,CRIVELLO,17,0.978181085123873,5.405882352941176,0.4473684210526316,Frosinone
118,CROCE,27,0.5784087613069976,6.005185185185184,0.7105263157894737,Empoli
119,CUADRADO,26,1.9362849837928138,7.086538461538459,0.6842105263157895,Juventus
120,D'ALESSANDRO,19,1.43927410228923,6.758947368421054,0.5,Atalanta
121,D'AMBROSIO,18,1.7852493829930662,6.2172222222222215,0.47368421052631576,Inter
122,DA COSTA,5,1.0571423745172641,5.0200000000000005,0.13157894736842105,Bologna
123,DAINELLI,18,1.0677243530601177,5.966666666666667,0.47368421052631576,Chievo
124,DANILO,34,0.8407721283653539,5.5785294117647055,0.8947368421052632,Udinese
125,DAPRELA',4,0.004999999999999893,5.0375000000000005,0.10526315789473684,Carpi
126,DAVID LOPEZ,16,1.0185395999501774,6.023125,0.42105263157894735,Napoli
127,DE GUZMAN,3,2.4836733547979555,7.186666666666665,0.07894736842105263,Carpi
128,DE JONG,5,1.082668000820196,5.121999999999999,0.13157894736842105,Milan
129,DE MAIO,27,1.2331477106791693,5.799259259259259,0.7105263157894737,Genoa
130,DE ROON,35,1.0766519064818916,6.011714285714287,0.9210526315789473,Atalanta
131,DE ROSSI,23,1.2840733112928964,6.154782608695652,0.6052631578947368,Roma
132,DE SANCTIS,4,2.753361581775994,5.4,0.10526315789473684,Roma
133,DE SCIGLIO,22,0.4086269374698321,5.479545454545455,0.5789473684210527,Milan
134,DE SILVESTRI,17,1.3931531628985083,6.315882352941177,0.4473684210526316,Sampdoria
135,DE VRIJ,2,1.0748023074035526,5.77,0.05263157894736842,Lazio
136,DEFREL,31,2.488612689487774,6.71741935483871,0.8157894736842105,Sassuolo
137,DENIS,14,2.21869838587234,6.879285714285713,0.3684210526315789,Atalanta
138,DESTRO,26,2.589250559821985,6.792307692307692,0.6842105263157895,Bologna
139,DI GAUDIO,27,1.5823797398303738,6.522222222222223,0.7105263157894737,Carpi
140,DI NATALE,22,1.4460446874475348,6.135000000000002,0.5789473684210527,Udinese
141,DIAKITE',26,1.2326167287522918,5.660000000000001,0.6842105263157895,Sampdoria
142,DIAMANTI,14,1.6762307271224477,6.275714285714287,0.3684210526315789,Atalanta
143,DIAWARA,33,0.8551698838845008,5.873030303030302,0.868421052631579,Bologna
144,DIEGO LOPEZ,8,1.239478577006131,3.9625,0.21052631578947367,Milan
145,DIGNE,33,1.3146969347735737,6.373030303030304,0.868421052631579,Roma
146,DIOGO FIGUEIRAS,9,1.414844907087385,5.85111111111111,0.23684210526315788,Genoa
147,DIONISI,31,2.502115019317152,6.990645161290323,0.8157894736842105,Frosinone
148,DIOUSSE',15,0.7520017730475552,5.717333333333333,0.39473684210526316,Empoli
149,DJIMSITI,3,0.7648747174102,5.183333333333333,0.07894736842105263,Atalanta
150,DJORDJEVIC,23,1.8979530267368594,6.005652173913044,0.6052631578947368,Lazio
151,DJURDJEVIC,12,1.7187528512373043,6.1875,0.3157894736842105,Palermo
152,DODO',17,0.7944374628332561,5.789411764705883,0.4473684210526316,Sampdoria
153,DOMIZZI,3,1.3304635783565568,5.026666666666666,0.07894736842105263,Udinese
154,DONNARUMMA G,29,1.2400418116262373,5.315862068965517,0.7631578947368421,Milan
155,DONSAH,19,1.5348813695896668,6.470526315789473,0.5,Bologna
156,DRAME',25,0.7362603706117377,5.822800000000001,0.6578947368421053,Atalanta
157,DUNCAN,31,1.2827884613447142,6.199354838709676,0.8157894736842105,Sassuolo
158,DYBALA,33,2.855163020076458,8.443939393939395,0.868421052631579,Juventus
159,DZEKO,28,2.787392321217261,6.701785714285714,0.7368421052631579,Roma
160,DZEMAILI,26,1.8260885478572457,6.310769230769231,0.6842105263157895,Genoa
161,EDENILSON,28,0.5053554461803366,5.592857142857144,0.7368421052631579,Udinese
162,EDER,31,2.5848477836259773,7.197741935483872,0.8157894736842105,Inter
163,EL KADDOURI,13,1.199623872677364,6.331538461538461,0.34210526315789475,Napoli
164,EL KAOUTARI,7,2.5400843630534347,5.945714285714286,0.18421052631578946,Palermo
165,EL SHAARAWY,16,2.905873362691499,8.1475,0.42105263157894735,Roma
166,EMANUELSON,11,0.6760930543806957,6.0227272727272725,0.2894736842105263,Verona
167,EMERSON,4,2.040441128775834,6.52,0.10526315789473684,Roma
168,EVRA,25,1.616938980501944,6.268000000000001,0.6578947368421053,Juventus
169,FALCINELLI,21,1.2409364743343365,6.186666666666667,0.5526315789473685,Sassuolo
170,FALCO,6,0.4108365449502597,5.6866666666666665,0.15789473684210525,Bologna
171,FARES,9,1.2019162939979546,5.3455555555555545,0.23684210526315788,Verona
172,FARNERUD,3,0.4950757517794626,5.510000000000001,0.07894736842105263,Torino
173,FEDELE,8,0.7500559502939956,5.828749999999999,0.21052631578947367,Carpi
174,FELIPE,26,1.004222163590385,5.733076923076923,0.6842105263157895,Udinese
175,FELIPE ANDERSON,34,2.021462580056046,6.732647058823527,0.8947368421052632,Lazio
176,FELIPE MELO,22,1.5346449312251562,5.837272727272728,0.5789473684210527,Inter
177,FERNANDEZ M,16,1.7144712498804602,6.021249999999999,0.42105263157894735,Fiorentina
178,FERNANDO,35,1.6681126052714628,6.136571428571429,0.9210526315789473,Sampdoria
179,FERRARI A,18,0.5429780505680618,5.523888888888889,0.47368421052631576,Bologna
180,FIAMOZZI,7,0.4531319580746555,5.594285714285713,0.18421052631578946,Genoa
181,FLOCCARI,24,2.094295521621545,6.837083333333335,0.631578947368421,Bologna
182,FLORENZI,33,1.959078275463729,6.887575757575757,0.868421052631579,Roma
183,FLORO FLORES,26,1.7875945160595437,6.486923076923076,0.6842105263157895,Chievo
184,FRARA,19,1.3557104695299003,6.182105263157895,0.5,Frosinone
185,FREULER,6,1.329432209629359,6.3549999999999995,0.15789473684210525,Atalanta
186,FREY,18,0.7622335600063802,5.47,0.47368421052631576,Chievo
187,GABBIADINI,13,2.726927923036452,7.6023076923076935,0.34210526315789475,Napoli
188,GABRIEL SILVA,25,0.7807421682817788,5.762,0.6578947368421053,Genoa
189,GAGLIOLO,31,0.8454140679197144,5.748709677419356,0.8157894736842105,Carpi
190,GAKPE',15,2.0919118619328203,6.653333333333335,0.39473684210526316,Atalanta
191,GAMBERINI,22,0.7102380553294053,6.02,0.5789473684210527,Chievo
192,GASTALDELLO,26,1.1785619007273882,6.078076923076922,0.6842105263157895,Bologna
193,GASTON SILVA,12,0.6099248587599405,5.645833333333333,0.3157894736842105,Torino
194,GAZZI,13,0.32356388819457244,5.554615384615384,0.34210526315789475,Torino
195,GAZZOLA,8,0.6221563882405865,6.0825,0.21052631578947367,Sassuolo
196,GENTILETTI,19,0.7205699498532941,5.3910526315789475,0.5,Lazio
197,GERVINHO,14,3.1309613030695034,7.805714285714286,0.3684210526315789,Roma
198,GHOULAM,34,0.756023052303945,6.0655882352941175,0.8947368421052632,Napoli
199,GIACCHERINI,28,2.0993859016438985,7.147142857142858,0.7368421052631579,Bologna
200,GILARDINO,33,2.0619733946642063,6.929696969696971,0.868421052631579,Palermo
201,GILBERTO,9,0.66774080134269,5.795555555555556,0.23684210526315788,Verona
202,GLIK,33,0.7382482080348496,5.826666666666666,0.868421052631579,Torino
203,GOBBI,34,0.5370949951992596,5.9067647058823525,0.8947368421052632,Chievo
204,GOLDANIGA,15,1.7111394143196206,6.088666666666667,0.39473684210526316,Palermo
205,GOLLINI,26,1.3348408721065421,4.501923076923078,0.6842105263157895,Verona
206,GOMEZ A,34,2.1804295027354788,7.306176470588233,0.8947368421052632,Atalanta
207,GONZALEZ G,35,1.205981590505699,5.592857142857143,0.9210526315789473,Palermo
208,GORI,27,0.7435209222499135,5.651851851851852,0.7105263157894737,Frosinone
209,GRASSI,13,0.5243543037846031,5.831538461538461,0.34210526315789475,Napoli
210,GRECO,25,0.9392269871193725,5.7584,0.6578947368421053,Verona
211,GUARIN,13,1.7502648151285345,5.7553846153846155,0.34210526315789475,Inter
212,GUCHER,22,0.6846460835645376,5.7254545454545465,0.5789473684210527,Frosinone
213,GUILHERME T,5,0.5671595895336692,5.328,0.13157894736842105,Udinese
214,GYOMBER,2,0.007071067811865324,5.515,0.05263157894736842,Roma
215,HALLFREDSSON,26,0.7917680312974346,5.753846153846154,0.6842105263157895,Udinese
216,HAMSIK,38,1.8308914920772954,7.103421052631581,1.0,Napoli
217,HANDANOVIC,36,1.5676828264813147,5.408611111111112,0.9473684210526315,Inter
218,HELANDER,24,1.1209622386948235,5.875416666666667,0.631578947368421,Verona
219,HERNANES,13,1.4672728933602446,6.096923076923077,0.34210526315789475,Juventus
220,HETEMAJ,27,0.9388437757836153,6.117407407407406,0.7105263157894737,Chievo
221,HEURTAUX,14,0.7811702266964116,5.595,0.3684210526315789,Udinese
222,HIGUAIN,35,3.67856875254859,10.41285714285714,0.9210526315789473,Napoli
223,HILJEMARK,38,1.890935948795373,6.098684210526317,1.0,Palermo
224,HOEDT,24,0.8832249044745386,5.4458333333333355,0.631578947368421,Lazio
225,HONDA,24,1.4339435211120175,6.168749999999999,0.631578947368421,Milan
226,HYSAJ,37,0.6840094435889894,6.037567567567566,0.9736842105263158,Napoli
227,IAGO FALQUE,21,1.4461586226637662,6.116190476190476,0.5526315789473685,Roma
228,ICARDI,31,2.984126247725721,8.008064516129032,0.8157894736842105,Inter
229,ICHAZO,3,0.2916047553338822,3.8466666666666662,0.07894736842105263,Torino
230,ILICIC,27,2.5702759061272453,7.804814814814815,0.7105263157894737,Fiorentina
231,IMMOBILE,14,2.904208484781511,7.385,0.3684210526315789,Torino
232,INGLESE,23,1.6437801080066219,6.2630434782608715,0.6052631578947368,Chievo
233,INSIGNE,37,2.5521902211482836,7.4702702702702695,0.9736842105263158,Napoli
234,IONITA,29,1.5593030841931868,6.367586206896552,0.7631578947368421,Verona
235,ITURBE,9,1.2798480812624256,6.35111111111111,0.23684210526315788,Roma
236,ITURRA,15,0.6792944518991395,5.255333333333334,0.39473684210526316,Udinese
237,IVAN,18,1.0343298484014263,5.908333333333334,0.47368421052631576,Sampdoria
238,IZZO,32,0.917666603929631,5.820937499999999,0.8421052631578947,Genoa
239,JAJALO,26,0.6798186409737415,5.34576923076923,0.6842105263157895,Palermo
240,JANKOVIC,13,1.4230141358290267,5.672307692307692,0.34210526315789475,Verona
241,JANSSON,7,1.8677501107456735,6.2371428571428575,0.18421052631578946,Torino
242,JORGINHO,35,0.8151800337317874,6.178571428571427,0.9210526315789473,Napoli
243,JOVETIC,21,2.6568879037952153,7.193333333333333,0.5526315789473685,Inter
244,JUAN JESUS,17,0.5518618220064107,5.665294117647059,0.4473684210526316,Inter
245,JUANITO GOMEZ,31,0.9526576295499791,5.680322580645161,0.8157894736842105,Verona
246,KALINIC,35,3.0209390548485486,7.169142857142857,0.9210526315789473,Fiorentina
247,KARNEZIS,38,1.7107492972071439,4.652631578947368,1.0,Udinese
248,KEITA B,30,1.5406799887018092,6.595,0.7894736842105263,Lazio
249,KEITA S,19,1.068130574403995,6.0484210526315785,0.5,Roma
250,KHEDIRA,19,2.0698290745036947,7.284210526315792,0.5,Juventus
251,KISHNA,11,1.9838186317393947,6.431818181818182,0.2894736842105263,Lazio
252,KLOSE,23,3.017587052688515,7.329565217391304,0.6052631578947368,Lazio
253,KONDOGBIA,25,1.3202615902413686,5.9036,0.6578947368421053,Inter
254,KONE,4,1.9026735575675262,5.525,0.10526315789473684,Fiorentina
255,KONKO,18,0.6901446755591282,5.830555555555556,0.47368421052631576,Lazio
256,KOULIBALY,33,0.747453251806669,6.176363636363634,0.868421052631579,Napoli
257,KRAFTH,2,0.7071067811865476,6.02,0.05263157894736842,Bologna
258,KRAGL,13,1.051238585718087,6.137692307692307,0.34210526315789475,Frosinone
259,KRSTICIC,7,1.1014795244838382,5.382857142857143,0.18421052631578946,Sampdoria
260,KRUNIC,12,1.739023367504667,6.147499999999998,0.3157894736842105,Empoli
261,KUCKA,29,1.0122005730091246,6.06,0.7631578947368421,Milan
262,KURTIC,31,1.3155720780227582,6.009677419354841,0.8157894736842105,Atalanta
263,KUZMANOVIC,15,0.4714819594589363,5.623333333333334,0.39473684210526316,Udinese
264,LA GUMINA,2,0.34648232278140845,5.765,0.05263157894736842,Palermo
265,LAMANNA,13,1.6236584205634714,4.91,0.34210526315789475,Genoa
266,LARIBI,8,0.35918310093878325,5.89875,0.21052631578947367,Sassuolo
267,LASAGNA,34,1.7246831324357468,6.551176470588235,0.8947368421052632,Carpi
268,LAURINI,24,1.0689666383536223,5.958750000000001,0.631578947368421,Empoli
269,LAXALT,35,1.738777702628966,6.3914285714285715,0.9210526315789473,Genoa
270,LAZAAR,30,0.9762715845995682,5.751999999999998,0.7894736842105263,Palermo
271,LAZOVIC,14,1.1626627264106366,5.95,0.3684210526315789,Genoa
272,LAZZARI,5,1.1158091234615353,6.014,0.13157894736842105,Carpi
273,LEALI,33,1.9732816172328498,4.401818181818181,0.868421052631579,Frosinone
274,LEMINA,10,1.7324112932236644,6.523999999999999,0.2631578947368421,Juventus
275,LETIZIA,33,1.019492688011587,6.051818181818181,0.868421052631579,Carpi
276,LEZZERINI,2,0.367695526217005,4.77,0.05263157894736842,Fiorentina
277,LICHTSTEINER,24,0.6846955316156902,5.940833333333333,0.631578947368421,Juventus
278,LIVAJA,17,1.0227356624730153,5.755882352941177,0.4473684210526316,Empoli
279,LJAJIC,20,1.8949641713041214,6.649500000000001,0.5263157894736842,Inter
280,LODI,23,1.16989594483404,5.9173913043478255,0.6052631578947368,Udinese
281,LOLLO,26,1.7828299025814158,6.017692307692306,0.6842105263157895,Carpi
282,LONGHI,6,0.8689917529336321,6.1066666666666665,0.15789473684210525,Sassuolo
283,LONGO,8,0.6502252357013355,5.3325000000000005,0.21052631578947367,Frosinone
284,LUIZ ADRIANO,23,2.090676177094472,6.497826086956523,0.6052631578947368,Milan
285,LULIC,30,1.775027407915319,6.125333333333334,0.7894736842105263,Lazio
286,MACCARONE,35,2.8135792271103526,7.436857142857142,0.9210526315789473,Empoli
287,MAGGIO,5,0.569675346140238,5.314,0.13157894736842105,Napoli
288,MAGNANELLI,34,0.8950045558991384,6.081764705882354,0.8947368421052632,Sassuolo
289,MAICON,15,1.9997237904508807,6.3533333333333335,0.39473684210526316,Roma
290,MAIELLO,10,0.4224912885360938,5.720999999999999,0.2631578947368421,Empoli
291,MAIETTA,19,0.8833766953938238,5.971052631578948,0.5,Bologna
292,MAKSIMOVIC,16,0.6464592665693123,5.648125,0.42105263157894735,Torino
293,MANCOSU,19,1.2574617057868873,5.968947368421053,0.5,Carpi
294,MANDZUKIC,27,2.5356996932746068,7.520370370370369,0.7105263157894737,Juventus
295,MANOLAS,37,1.2646441296960875,6.185945945945948,0.9736842105263158,Roma
296,MARCHESE,9,0.8654623042050994,5.296666666666667,0.23684210526315788,Genoa
297,MARCHETTI,29,2.2605613649554095,5.126551724137933,0.7631578947368421,Lazio
298,MARCHISIO,22,0.663301626425752,6.204999999999999,0.5789473684210527,Juventus
299,MARCOS ALONSO,30,1.3886140034490193,6.5583333333333345,0.7894736842105263,Fiorentina
300,MARESCA,13,1.548307595491416,6.326923076923078,0.34210526315789475,Palermo
301,MARIO RUI,36,0.6906932335394222,5.896666666666665,0.9473684210526315,Empoli
302,MARQUEZ,9,0.6974955196988722,5.41,0.23684210526315788,Verona
303,MARQUINHO,8,0.42162102143309416,5.4525,0.21052631578947367,Udinese
304,MARRONE,21,1.248522746136028,5.880952380952381,0.5526315789473685,Verona
305,MARTINEZ,16,2.3363282267980527,6.2718750000000005,0.42105263157894735,Torino
306,MARTINHO,10,0.4096950085124298,5.674999999999999,0.2631578947368421,Carpi
307,MASIELLO A,28,0.7891508898709594,5.824642857142857,0.7368421052631579,Atalanta
308,MASINA,33,1.3953826047490934,6.176363636363636,0.868421052631579,Bologna
309,MATAVZ,6,0.5496332110295616,5.5183333333333335,0.15789473684210525,Genoa
310,MATOS,24,1.6120623212321017,6.211666666666667,0.631578947368421,Udinese
311,MATRI,18,2.835192469633989,6.298888888888888,0.47368421052631576,Lazio
312,MATUZALEM,3,0.5746593193652506,5.193333333333334,0.07894736842105263,Verona
313,MAURI,10,1.363378564856845,6.222999999999999,0.2631578947368421,Lazio
314,MAURI J,4,0.6520416653353783,5.7775,0.10526315789473684,Milan
315,MAURICIO,23,0.9297245543899404,5.281739130434784,0.6052631578947368,Lazio
316,MAXI LOPEZ,23,1.7029008034072506,6.455652173913043,0.6052631578947368,Torino
317,MBAKOGU,24,0.9908271321462192,5.960833333333334,0.631578947368421,Carpi
318,MBAYE,15,0.8954365788076042,5.389333333333335,0.39473684210526316,Bologna
319,MCHEDLIDZE,8,0.7919009678344526,5.3325000000000005,0.21052631578947367,Empoli
320,MEDEL,28,1.1678992921539753,6.109642857142858,0.7368421052631579,Inter
321,MEGGIORINI,26,2.329615749101456,6.98846153846154,0.6842105263157895,Chievo
322,MENEZ,8,1.6650182324184062,6.395,0.21052631578947367,Milan
323,MERTENS,33,2.5450696915504074,6.6921212121212115,0.868421052631579,Napoli
324,MESBAH,7,0.47692966437610584,5.3757142857142854,0.18421052631578946,Sampdoria
325,MEXES,5,2.71231819667236,6.2219999999999995,0.13157894736842105,Milan
326,MIGLIACCIO,15,0.6998857049547448,5.686000000000001,0.39473684210526316,Atalanta
327,MILINKOVIC-SAVIC,23,1.3489690105055596,6.070869565217392,0.6052631578947368,Lazio
328,MIRANDA,32,1.1843461514488123,6.21125,0.8421052631578947,Inter
329,MIRANTE,33,1.6727130475350334,5.202424242424242,0.868421052631579,Bologna
330,MISSIROLI,23,1.4657148965957763,6.372608695652174,0.6052631578947368,Sassuolo
331,MOISANDER,20,0.6964715583417225,5.549000000000001,0.5263157894736842,Sampdoria
332,MOLINARO,26,0.9236046440233712,5.791538461538462,0.6842105263157895,Torino
333,MONACHELLO,8,0.26213409872484283,5.5200000000000005,0.21052631578947367,Atalanta
334,MONTOLIVO,31,0.764547093424935,5.765483870967745,0.8157894736842105,Milan
335,MONTOYA,3,0.7735847292529331,5.6866666666666665,0.07894736842105263,Inter
336,MORALEZ,17,1.3902290331833393,6.496470588235295,0.4473684210526316,Atalanta
